dataset	package	graph_path	method	method_label	rank	score	etype	src	dst	suggested_level	suggested_rationale	evidence_level	annotator_note
osp	npm::azure-container-registry-samples-ts@0.0.1-security	artifacts/osp_all/npm::azure-container-registry-samples-ts@0.0.1-security.graph.pt	raw_explainer	Raw explainer	5	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-container-registry-samples-ts@0.0.1-security::proc::install	FILE:npm::azure-container-registry-samples-ts@0.0.1-security::file::lib/type-description.js	contextual	File artifact is supporting context.		
osp	npm::azure-container-registry-samples-ts@0.0.1-security	artifacts/osp_all/npm::azure-container-registry-samples-ts@0.0.1-security.graph.pt	filtering	Filtering	1	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-container-registry-samples-ts@0.0.1-security::proc::install	FILE:npm::azure-container-registry-samples-ts@0.0.1-security::file::dist/timestamp.js	contextual	File artifact is supporting context.		
osp	npm::azure-container-registry-samples-ts@0.0.1-security	artifacts/osp_all/npm::azure-container-registry-samples-ts@0.0.1-security.graph.pt	filtering	Filtering	2	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-container-registry-samples-ts@0.0.1-security::proc::install	FILE:npm::azure-container-registry-samples-ts@0.0.1-security::file::dist/index.js	contextual	File artifact is supporting context.		
osp	npm::azure-container-registry-samples-ts@0.0.1-security	artifacts/osp_all/npm::azure-container-registry-samples-ts@0.0.1-security.graph.pt	filtering	Filtering	3	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-container-registry-samples-ts@0.0.1-security::proc::install	FILE:npm::azure-container-registry-samples-ts@0.0.1-security::file::dist/key.js	contextual	File path offers investigation context.		
osp	npm::azure-container-registry-samples-ts@0.0.1-security	artifacts/osp_all/npm::azure-container-registry-samples-ts@0.0.1-security.graph.pt	filtering	Filtering	4	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-container-registry-samples-ts@0.0.1-security::proc::install	FILE:npm::azure-container-registry-samples-ts@0.0.1-security::file::dist/metadata.js	contextual	File artifact is supporting context.		
osp	npm::azure-container-registry-samples-ts@0.0.1-security	artifacts/osp_all/npm::azure-container-registry-samples-ts@0.0.1-security.graph.pt	filtering	Filtering	5	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-container-registry-samples-ts@0.0.1-security::proc::install	FILE:npm::azure-container-registry-samples-ts@0.0.1-security::file::lib/type-description.js	contextual	File artifact is supporting context.		
osp	npm::azure-container-registry-samples-ts@0.0.1-security	artifacts/osp_all/npm::azure-container-registry-samples-ts@0.0.1-security.graph.pt	filtering_rarity	Filtering + rarity	1	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-container-registry-samples-ts@0.0.1-security::proc::install	FILE:npm::azure-container-registry-samples-ts@0.0.1-security::file::dist/timestamp.js	contextual	File artifact is supporting context.		
osp	npm::azure-container-registry-samples-ts@0.0.1-security	artifacts/osp_all/npm::azure-container-registry-samples-ts@0.0.1-security.graph.pt	filtering_rarity	Filtering + rarity	2	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-container-registry-samples-ts@0.0.1-security::proc::install	FILE:npm::azure-container-registry-samples-ts@0.0.1-security::file::dist/index.js	contextual	File artifact is supporting context.		
osp	npm::azure-container-registry-samples-ts@0.0.1-security	artifacts/osp_all/npm::azure-container-registry-samples-ts@0.0.1-security.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-container-registry-samples-ts@0.0.1-security::proc::install	FILE:npm::azure-container-registry-samples-ts@0.0.1-security::file::dist/key.js	contextual	File path offers investigation context.		
osp	npm::azure-container-registry-samples-ts@0.0.1-security	artifacts/osp_all/npm::azure-container-registry-samples-ts@0.0.1-security.graph.pt	filtering_rarity	Filtering + rarity	4	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-container-registry-samples-ts@0.0.1-security::proc::install	FILE:npm::azure-container-registry-samples-ts@0.0.1-security::file::dist/metadata.js	contextual	File artifact is supporting context.		
osp	npm::azure-container-registry-samples-ts@0.0.1-security	artifacts/osp_all/npm::azure-container-registry-samples-ts@0.0.1-security.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-container-registry-samples-ts@0.0.1-security::proc::install	FILE:npm::azure-container-registry-samples-ts@0.0.1-security::file::lib/type-description.js	contextual	File artifact is supporting context.		
osp	npm::azure-purview-account@99.10.10	artifacts/osp_all/npm::azure-purview-account@99.10.10.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-purview-account@99.10.10::proc::install	FILE:npm::azure-purview-account@99.10.10::file::dist/index.js	contextual	File artifact is supporting context.		
osp	npm::azure-purview-account@99.10.10	artifacts/osp_all/npm::azure-purview-account@99.10.10.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-purview-account@99.10.10::proc::install	FILE:npm::azure-purview-account@99.10.10::file::signer/index.js	contextual	File artifact is supporting context.		
osp	npm::azure-purview-account@99.10.10	artifacts/osp_all/npm::azure-purview-account@99.10.10.graph.pt	raw_explainer	Raw explainer	3	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-purview-account@99.10.10::proc::install	FILE:npm::azure-purview-account@99.10.10::file::fulcio/package.json	contextual	File artifact is supporting context.		
osp	npm::azure-purview-account@99.10.10	artifacts/osp_all/npm::azure-purview-account@99.10.10.graph.pt	raw_explainer	Raw explainer	4	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-purview-account@99.10.10::proc::install	FILE:npm::azure-purview-account@99.10.10::file::strip-ansi/index.js	contextual	File artifact is supporting context.		
osp	npm::azure-purview-account@99.10.10	artifacts/osp_all/npm::azure-purview-account@99.10.10.graph.pt	raw_explainer	Raw explainer	5	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-purview-account@99.10.10::proc::install	FILE:npm::azure-purview-account@99.10.10::file::fulcio/ephemeral.js	contextual	File artifact is supporting context.		
osp	npm::azure-purview-account@99.10.10	artifacts/osp_all/npm::azure-purview-account@99.10.10.graph.pt	filtering	Filtering	1	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-purview-account@99.10.10::proc::install	FILE:npm::azure-purview-account@99.10.10::file::dist/index.js	contextual	File artifact is supporting context.		
osp	npm::azure-purview-account@99.10.10	artifacts/osp_all/npm::azure-purview-account@99.10.10.graph.pt	filtering	Filtering	2	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-purview-account@99.10.10::proc::install	FILE:npm::azure-purview-account@99.10.10::file::signer/index.js	contextual	File artifact is supporting context.		
osp	npm::azure-purview-account@99.10.10	artifacts/osp_all/npm::azure-purview-account@99.10.10.graph.pt	filtering	Filtering	3	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-purview-account@99.10.10::proc::install	FILE:npm::azure-purview-account@99.10.10::file::fulcio/package.json	contextual	File artifact is supporting context.		
osp	npm::azure-purview-account@99.10.10	artifacts/osp_all/npm::azure-purview-account@99.10.10.graph.pt	filtering	Filtering	4	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-purview-account@99.10.10::proc::install	FILE:npm::azure-purview-account@99.10.10::file::strip-ansi/index.js	contextual	File artifact is supporting context.		
osp	npm::azure-purview-account@99.10.10	artifacts/osp_all/npm::azure-purview-account@99.10.10.graph.pt	filtering	Filtering	5	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-purview-account@99.10.10::proc::install	FILE:npm::azure-purview-account@99.10.10::file::fulcio/ephemeral.js	contextual	File artifact is supporting context.		
osp	npm::azure-purview-account@99.10.10	artifacts/osp_all/npm::azure-purview-account@99.10.10.graph.pt	filtering_rarity	Filtering + rarity	1	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-purview-account@99.10.10::proc::install	FILE:npm::azure-purview-account@99.10.10::file::dist/index.js	contextual	File artifact is supporting context.		
osp	npm::azure-purview-account@99.10.10	artifacts/osp_all/npm::azure-purview-account@99.10.10.graph.pt	filtering_rarity	Filtering + rarity	2	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-purview-account@99.10.10::proc::install	FILE:npm::azure-purview-account@99.10.10::file::signer/index.js	contextual	File artifact is supporting context.		
osp	npm::azure-purview-account@99.10.10	artifacts/osp_all/npm::azure-purview-account@99.10.10.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-purview-account@99.10.10::proc::install	FILE:npm::azure-purview-account@99.10.10::file::fulcio/package.json	contextual	File artifact is supporting context.		
osp	npm::azure-purview-account@99.10.10	artifacts/osp_all/npm::azure-purview-account@99.10.10.graph.pt	filtering_rarity	Filtering + rarity	4	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-purview-account@99.10.10::proc::install	FILE:npm::azure-purview-account@99.10.10::file::strip-ansi/index.js	contextual	File artifact is supporting context.		
osp	npm::azure-purview-account@99.10.10	artifacts/osp_all/npm::azure-purview-account@99.10.10.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:npm::azure-purview-account@99.10.10::proc::install	FILE:npm::azure-purview-account@99.10.10::file::fulcio/ephemeral.js	contextual	File artifact is supporting context.		
osp	npm::bootstar@0.0.1-security	artifacts/osp_all/npm::bootstar@0.0.1-security.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:npm::bootstar@0.0.1-security::proc::install	FILE:npm::bootstar@0.0.1-security::file::dist/timestamp.js	contextual	File artifact is supporting context.		
osp	npm::bootstar@0.0.1-security	artifacts/osp_all/npm::bootstar@0.0.1-security.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:npm::bootstar@0.0.1-security::proc::install	FILE:npm::bootstar@0.0.1-security::file::dist/index.js	contextual	File artifact is supporting context.		
osp	npm::bootstar@0.0.1-security	artifacts/osp_all/npm::bootstar@0.0.1-security.graph.pt	raw_explainer	Raw explainer	3	-2.7183153e-06	PROC|READ|FILE	PROC:npm::bootstar@0.0.1-security::proc::install	FILE:npm::bootstar@0.0.1-security::file::dist/key.js	contextual	File path offers investigation context.		
osp	npm::bootstar@0.0.1-security	artifacts/osp_all/npm::bootstar@0.0.1-security.graph.pt	raw_explainer	Raw explainer	4	-2.7183153e-06	PROC|READ|FILE	PROC:npm::bootstar@0.0.1-security::proc::install	FILE:npm::bootstar@0.0.1-security::file::dist/metadata.js	contextual	File artifact is supporting context.		
osp	npm::bootstar@0.0.1-security	artifacts/osp_all/npm::bootstar@0.0.1-security.graph.pt	raw_explainer	Raw explainer	5	-2.7183153e-06	PROC|READ|FILE	PROC:npm::bootstar@0.0.1-security::proc::install	FILE:npm::bootstar@0.0.1-security::file::lib/type-description.js	contextual	File artifact is supporting context.		
osp	npm::bootstar@0.0.1-security	artifacts/osp_all/npm::bootstar@0.0.1-security.graph.pt	filtering	Filtering	1	-2.7183153e-06	PROC|READ|FILE	PROC:npm::bootstar@0.0.1-security::proc::install	FILE:npm::bootstar@0.0.1-security::file::dist/timestamp.js	contextual	File artifact is supporting context.		
osp	npm::bootstar@0.0.1-security	artifacts/osp_all/npm::bootstar@0.0.1-security.graph.pt	filtering	Filtering	2	-2.7183153e-06	PROC|READ|FILE	PROC:npm::bootstar@0.0.1-security::proc::install	FILE:npm::bootstar@0.0.1-security::file::dist/index.js	contextual	File artifact is supporting context.		
osp	npm::bootstar@0.0.1-security	artifacts/osp_all/npm::bootstar@0.0.1-security.graph.pt	filtering	Filtering	3	-2.7183153e-06	PROC|READ|FILE	PROC:npm::bootstar@0.0.1-security::proc::install	FILE:npm::bootstar@0.0.1-security::file::dist/key.js	contextual	File path offers investigation context.		
osp	npm::bootstar@0.0.1-security	artifacts/osp_all/npm::bootstar@0.0.1-security.graph.pt	filtering	Filtering	4	-2.7183153e-06	PROC|READ|FILE	PROC:npm::bootstar@0.0.1-security::proc::install	FILE:npm::bootstar@0.0.1-security::file::dist/metadata.js	contextual	File artifact is supporting context.		
osp	npm::bootstar@0.0.1-security	artifacts/osp_all/npm::bootstar@0.0.1-security.graph.pt	filtering	Filtering	5	-2.7183153e-06	PROC|READ|FILE	PROC:npm::bootstar@0.0.1-security::proc::install	FILE:npm::bootstar@0.0.1-security::file::lib/type-description.js	contextual	File artifact is supporting context.		
osp	npm::bootstar@0.0.1-security	artifacts/osp_all/npm::bootstar@0.0.1-security.graph.pt	filtering_rarity	Filtering + rarity	1	-2.7183153e-06	PROC|READ|FILE	PROC:npm::bootstar@0.0.1-security::proc::install	FILE:npm::bootstar@0.0.1-security::file::dist/timestamp.js	contextual	File artifact is supporting context.		
osp	npm::bootstar@0.0.1-security	artifacts/osp_all/npm::bootstar@0.0.1-security.graph.pt	filtering_rarity	Filtering + rarity	2	-2.7183153e-06	PROC|READ|FILE	PROC:npm::bootstar@0.0.1-security::proc::install	FILE:npm::bootstar@0.0.1-security::file::dist/index.js	contextual	File artifact is supporting context.		
osp	npm::bootstar@0.0.1-security	artifacts/osp_all/npm::bootstar@0.0.1-security.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:npm::bootstar@0.0.1-security::proc::install	FILE:npm::bootstar@0.0.1-security::file::dist/key.js	contextual	File path offers investigation context.		
osp	npm::bootstar@0.0.1-security	artifacts/osp_all/npm::bootstar@0.0.1-security.graph.pt	filtering_rarity	Filtering + rarity	4	-2.7183153e-06	PROC|READ|FILE	PROC:npm::bootstar@0.0.1-security::proc::install	FILE:npm::bootstar@0.0.1-security::file::dist/metadata.js	contextual	File artifact is supporting context.		
osp	npm::bootstar@0.0.1-security	artifacts/osp_all/npm::bootstar@0.0.1-security.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:npm::bootstar@0.0.1-security::proc::install	FILE:npm::bootstar@0.0.1-security::file::lib/type-description.js	contextual	File artifact is supporting context.		
osp	npm::brightspot-express@0.0.1-security	artifacts/osp_all/npm::brightspot-express@0.0.1-security.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:npm::brightspot-express@0.0.1-security::proc::install	FILE:npm::brightspot-express@0.0.1-security::file::dist/target.js	contextual	File artifact is supporting context.		
osp	npm::brightspot-express@0.0.1-security	artifacts/osp_all/npm::brightspot-express@0.0.1-security.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:npm::brightspot-express@0.0.1-security::proc::install	FILE:npm::brightspot-express@0.0.1-security::file::lib/optional-set.js	contextual	File artifact is supporting context.		
osp	npm::brightspot-express@0.0.1-security	artifacts/osp_all/npm::brightspot-express@0.0.1-security.graph.pt	raw_explainer	Raw explainer	3	-2.7183153e-06	PROC|READ|FILE	PROC:npm::brightspot-express@0.0.1-security::proc::install	FILE:npm::brightspot-express@0.0.1-security::file::witness/package.json	contextual	File artifact is supporting context.		
osp	npm::brightspot-express@0.0.1-security	artifacts/osp_all/npm::brightspot-express@0.0.1-security.graph.pt	raw_explainer	Raw explainer	4	-2.7183153e-06	PROC|READ|FILE	PROC:npm::brightspot-express@0.0.1-security::proc::install	FILE:npm::brightspot-express@0.0.1-security::file::lib/override-set.js	contextual	File artifact is supporting context.		
osp	npm::brightspot-express@0.0.1-security	artifacts/osp_all/npm::brightspot-express@0.0.1-security.graph.pt	raw_explainer	Raw explainer	5	-2.7183153e-06	PROC|READ|FILE	PROC:npm::brightspot-express@0.0.1-security::proc::install	FILE:npm::brightspot-express@0.0.1-security::file::tuf/package.json	contextual	File artifact is supporting context.		
osp	npm::brightspot-express@0.0.1-security	artifacts/osp_all/npm::brightspot-express@0.0.1-security.graph.pt	filtering	Filtering	1	-2.7183153e-06	PROC|READ|FILE	PROC:npm::brightspot-express@0.0.1-security::proc::install	FILE:npm::brightspot-express@0.0.1-security::file::dist/target.js	contextual	File artifact is supporting context.		
osp	npm::brightspot-express@0.0.1-security	artifacts/osp_all/npm::brightspot-express@0.0.1-security.graph.pt	filtering	Filtering	2	-2.7183153e-06	PROC|READ|FILE	PROC:npm::brightspot-express@0.0.1-security::proc::install	FILE:npm::brightspot-express@0.0.1-security::file::lib/optional-set.js	contextual	File artifact is supporting context.		
osp	npm::brightspot-express@0.0.1-security	artifacts/osp_all/npm::brightspot-express@0.0.1-security.graph.pt	filtering	Filtering	3	-2.7183153e-06	PROC|READ|FILE	PROC:npm::brightspot-express@0.0.1-security::proc::install	FILE:npm::brightspot-express@0.0.1-security::file::witness/package.json	contextual	File artifact is supporting context.		
osp	npm::brightspot-express@0.0.1-security	artifacts/osp_all/npm::brightspot-express@0.0.1-security.graph.pt	filtering	Filtering	4	-2.7183153e-06	PROC|READ|FILE	PROC:npm::brightspot-express@0.0.1-security::proc::install	FILE:npm::brightspot-express@0.0.1-security::file::lib/override-set.js	contextual	File artifact is supporting context.		
osp	npm::brightspot-express@0.0.1-security	artifacts/osp_all/npm::brightspot-express@0.0.1-security.graph.pt	filtering	Filtering	5	-2.7183153e-06	PROC|READ|FILE	PROC:npm::brightspot-express@0.0.1-security::proc::install	FILE:npm::brightspot-express@0.0.1-security::file::tuf/package.json	contextual	File artifact is supporting context.		
osp	npm::brightspot-express@0.0.1-security	artifacts/osp_all/npm::brightspot-express@0.0.1-security.graph.pt	filtering_rarity	Filtering + rarity	1	-2.7183153e-06	PROC|READ|FILE	PROC:npm::brightspot-express@0.0.1-security::proc::install	FILE:npm::brightspot-express@0.0.1-security::file::dist/target.js	contextual	File artifact is supporting context.		
osp	npm::brightspot-express@0.0.1-security	artifacts/osp_all/npm::brightspot-express@0.0.1-security.graph.pt	filtering_rarity	Filtering + rarity	2	-2.7183153e-06	PROC|READ|FILE	PROC:npm::brightspot-express@0.0.1-security::proc::install	FILE:npm::brightspot-express@0.0.1-security::file::lib/optional-set.js	contextual	File artifact is supporting context.		
osp	npm::brightspot-express@0.0.1-security	artifacts/osp_all/npm::brightspot-express@0.0.1-security.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:npm::brightspot-express@0.0.1-security::proc::install	FILE:npm::brightspot-express@0.0.1-security::file::witness/package.json	contextual	File artifact is supporting context.		
